Line,Tag,Source,Path,Flags,File Number,Sequence Number,Size,Allocated Size,Creation Time,Modification Time,Access Time,Changed Time
117296,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/amd64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.2130_none_2807f971a79216b7/f/MAVINJ~1.EXE,ARCHIVE,0,0,7327,8192,2022-10-19T00:36:47.512010+00:00,2022-10-06T03:35:24+00:00,2022-11-05T20:04:21.457080+00:00,2022-11-08T23:36:39.123184+00:00
117297,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/amd64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.2130_none_2807f971a79216b7/f/MAVINJ~1.EXE,ARCHIVE,0,0,7327,8192,2022-10-19T00:36:47.512010+00:00,2022-10-06T03:35:24+00:00,2022-11-05T20:04:21.457080+00:00,2022-11-08T23:36:39.123184+00:00
117298,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/amd64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.2130_none_2807f971a79216b7/f/MAVINJ~1.EXE,ARCHIVE,8589934608,0,7327,8192,2022-10-19T00:36:47.512010+00:00,2022-10-06T03:35:24+00:00,2022-11-05T20:04:21.457080+00:00,2022-11-08T23:36:39.123184+00:00
117299,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/amd64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.2130_none_2807f971a79216b7/r/MAVINJ~1.EXE,ARCHIVE,0,0,6109,8192,2022-10-19T00:36:47.510014+00:00,2022-10-06T03:35:44+00:00,2022-11-05T20:04:21.480020+00:00,2022-11-08T23:36:39.125138+00:00
117300,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/amd64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.2130_none_2807f971a79216b7/r/MAVINJ~1.EXE,ARCHIVE,0,0,6109,8192,2022-10-19T00:36:47.510014+00:00,2022-10-06T03:35:44+00:00,2022-11-05T20:04:21.480020+00:00,2022-11-08T23:36:39.125138+00:00
117301,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/amd64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.2130_none_2807f971a79216b7/r/MAVINJ~1.EXE,ARCHIVE,0,0,6109,8192,2022-10-19T00:36:47.510014+00:00,2022-10-06T03:35:44+00:00,2022-11-05T20:04:21.480020+00:00,2022-11-08T23:36:39.125138+00:00
117302,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/amd64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.2130_none_2807f971a79216b7/r/MAVINJ~1.EXE,ARCHIVE,8589934608,0,6109,8192,2022-10-19T00:36:47.510014+00:00,2022-10-06T03:35:44+00:00,2022-11-05T20:04:21.480020+00:00,2022-11-08T23:36:39.125138+00:00
117303,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/amd64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.2130_none_2807f971a79216b7/r/MAVINJ~1.EXE,ARCHIVE,0,0,6109,8192,2022-10-19T00:36:47.510014+00:00,2022-10-06T03:35:44+00:00,2022-11-05T20:04:21.480020+00:00,2022-11-08T23:36:39.125138+00:00
117304,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/amd64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.2130_none_2807f971a79216b7/r/MAVINJ~1.EXE,ARCHIVE,8589934608,0,6109,8192,2022-10-19T00:36:47.510014+00:00,2022-10-06T03:35:44+00:00,2022-11-05T20:04:21.480020+00:00,2022-11-08T23:36:39.125138+00:00
117305,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/amd64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.2130_none_2807f971a79216b7/r/MAVINJ~1.EXE,ARCHIVE,161267,1,6109,8192,2022-10-19T00:36:47.510014+00:00,2022-10-06T03:35:44+00:00,2022-11-05T20:04:21.480020+00:00,2022-11-08T23:36:39.125138+00:00
117306,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/amd64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.2130_none_2807f971a79216b7/r/MAVINJ~1.EXE,ARCHIVE,0,0,6109,8192,2022-10-19T00:36:47.510014+00:00,2022-10-06T03:35:44+00:00,2022-11-05T20:04:21.480020+00:00,2022-11-08T23:36:39.125138+00:00
117307,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/amd64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.2130_none_2807f971a79216b7/r/MAVINJ~1.EXE,ARCHIVE,0,0,6109,8192,2022-10-19T00:36:47.510014+00:00,2022-10-06T03:35:44+00:00,2022-11-05T20:04:21.480020+00:00,2022-11-08T23:36:39.125138+00:00
117308,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/amd64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.2130_none_2807f971a79216b7/r/MAVINJ~1.EXE,ARCHIVE,8589934608,0,6109,8192,2022-10-19T00:36:47.510014+00:00,2022-10-06T03:35:44+00:00,2022-11-05T20:04:21.480020+00:00,2022-11-08T23:36:39.125138+00:00
117371,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/wow64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.2130_none_325ca3c3dbf2d8b2/f/MAVINJ~1.EXE,ARCHIVE,0,0,5705,8192,2022-10-19T00:36:47.511012+00:00,2022-10-06T01:29:26+00:00,2022-11-05T20:05:52.223378+00:00,2022-11-08T23:36:25.279460+00:00
117372,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/wow64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.2130_none_325ca3c3dbf2d8b2/f/MAVINJ~1.EXE,ARCHIVE,0,0,5705,8192,2022-10-19T00:36:47.511012+00:00,2022-10-06T01:29:26+00:00,2022-11-05T20:05:52.223378+00:00,2022-11-08T23:36:25.279460+00:00
117373,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/wow64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.2130_none_325ca3c3dbf2d8b2/f/MAVINJ~1.EXE,ARCHIVE,0,0,5705,8192,2022-10-19T00:36:47.511012+00:00,2022-10-06T01:29:26+00:00,2022-11-05T20:05:52.223378+00:00,2022-11-08T23:36:25.279460+00:00
117374,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/wow64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.2130_none_325ca3c3dbf2d8b2/f/MAVINJ~1.EXE,ARCHIVE,8589934608,0,5705,8192,2022-10-19T00:36:47.511012+00:00,2022-10-06T01:29:26+00:00,2022-11-05T20:05:52.223378+00:00,2022-11-08T23:36:25.279460+00:00
117375,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/wow64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.2130_none_325ca3c3dbf2d8b2/f/MAVINJ~1.EXE,ARCHIVE,0,0,5705,8192,2022-10-19T00:36:47.511012+00:00,2022-10-06T01:29:26+00:00,2022-11-05T20:05:52.223378+00:00,2022-11-08T23:36:25.279460+00:00
117376,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/wow64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.2130_none_325ca3c3dbf2d8b2/f/MAVINJ~1.EXE,ARCHIVE,8589934608,0,5705,8192,2022-10-19T00:36:47.511012+00:00,2022-10-06T01:29:26+00:00,2022-11-05T20:05:52.223378+00:00,2022-11-08T23:36:25.279460+00:00
117377,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/wow64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.2130_none_325ca3c3dbf2d8b2/f/MAVINJ~1.EXE,ARCHIVE,161269,1,5705,8192,2022-10-19T00:36:47.511012+00:00,2022-10-06T01:29:26+00:00,2022-11-05T20:05:52.223378+00:00,2022-11-08T23:36:25.279460+00:00
117378,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/wow64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.2130_none_325ca3c3dbf2d8b2/f/MAVINJ~1.EXE,ARCHIVE,0,0,5705,8192,2022-10-19T00:36:47.511012+00:00,2022-10-06T01:29:26+00:00,2022-11-05T20:05:52.223378+00:00,2022-11-08T23:36:25.279460+00:00
117379,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/wow64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.2130_none_325ca3c3dbf2d8b2/f/MAVINJ~1.EXE,ARCHIVE,0,0,5705,8192,2022-10-19T00:36:47.511012+00:00,2022-10-06T01:29:26+00:00,2022-11-05T20:05:52.223378+00:00,2022-11-08T23:36:25.279460+00:00
117380,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/wow64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.2130_none_325ca3c3dbf2d8b2/f/MAVINJ~1.EXE,ARCHIVE,8589934608,0,5705,8192,2022-10-19T00:36:47.511012+00:00,2022-10-06T01:29:26+00:00,2022-11-05T20:05:52.223378+00:00,2022-11-08T23:36:25.279460+00:00
117381,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/wow64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.2130_none_325ca3c3dbf2d8b2/r/MAVINJ~1.EXE,ARCHIVE,0,0,4749,8192,2022-10-19T00:36:47.511012+00:00,2022-10-06T01:29:48+00:00,2022-11-05T20:05:52.261278+00:00,2022-11-08T23:36:25.280436+00:00
117382,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/wow64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.2130_none_325ca3c3dbf2d8b2/r/MAVINJ~1.EXE,ARCHIVE,0,0,4749,8192,2022-10-19T00:36:47.511012+00:00,2022-10-06T01:29:48+00:00,2022-11-05T20:05:52.261278+00:00,2022-11-08T23:36:25.280436+00:00
117383,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/wow64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.2130_none_325ca3c3dbf2d8b2/r/MAVINJ~1.EXE,ARCHIVE,0,0,4749,8192,2022-10-19T00:36:47.511012+00:00,2022-10-06T01:29:48+00:00,2022-11-05T20:05:52.261278+00:00,2022-11-08T23:36:25.280436+00:00
117384,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/wow64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.2130_none_325ca3c3dbf2d8b2/r/MAVINJ~1.EXE,ARCHIVE,8589934608,0,4749,8192,2022-10-19T00:36:47.511012+00:00,2022-10-06T01:29:48+00:00,2022-11-05T20:05:52.261278+00:00,2022-11-08T23:36:25.280436+00:00
117385,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/wow64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.2130_none_325ca3c3dbf2d8b2/r/MAVINJ~1.EXE,ARCHIVE,0,0,4749,8192,2022-10-19T00:36:47.511012+00:00,2022-10-06T01:29:48+00:00,2022-11-05T20:05:52.261278+00:00,2022-11-08T23:36:25.280436+00:00
117386,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/wow64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.2130_none_325ca3c3dbf2d8b2/r/MAVINJ~1.EXE,ARCHIVE,8589934608,0,4749,8192,2022-10-19T00:36:47.511012+00:00,2022-10-06T01:29:48+00:00,2022-11-05T20:05:52.261278+00:00,2022-11-08T23:36:25.280436+00:00
117387,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/wow64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.2130_none_325ca3c3dbf2d8b2/r/MAVINJ~1.EXE,ARCHIVE,161268,1,4749,8192,2022-10-19T00:36:47.511012+00:00,2022-10-06T01:29:48+00:00,2022-11-05T20:05:52.261278+00:00,2022-11-08T23:36:25.280436+00:00
117388,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/wow64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.2130_none_325ca3c3dbf2d8b2/r/MAVINJ~1.EXE,ARCHIVE,0,0,4749,8192,2022-10-19T00:36:47.511012+00:00,2022-10-06T01:29:48+00:00,2022-11-05T20:05:52.261278+00:00,2022-11-08T23:36:25.280436+00:00
117389,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/wow64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.2130_none_325ca3c3dbf2d8b2/r/MAVINJ~1.EXE,ARCHIVE,0,0,4749,8192,2022-10-19T00:36:47.511012+00:00,2022-10-06T01:29:48+00:00,2022-11-05T20:05:52.261278+00:00,2022-11-08T23:36:25.280436+00:00
117390,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/wow64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.2130_none_325ca3c3dbf2d8b2/r/MAVINJ~1.EXE,ARCHIVE,8589934608,0,4749,8192,2022-10-19T00:36:47.511012+00:00,2022-10-06T01:29:48+00:00,2022-11-05T20:05:52.261278+00:00,2022-11-08T23:36:25.280436+00:00
117448,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5cbc7149011cd901a0030000b01ab415/amd64_microsoft-windows-userexperience-desktop_31bf3856ad364e35_10.0.19041.1741_none_fb3f58b37ea27c55/n/SCREEN~1.EXE,ARCHIVE,0,0,9061,12288,2022-10-19T00:36:56.214216+00:00,2021-12-18T09:31:54+00:00,2022-10-19T00:41:41.755536+00:00,2022-10-19T00:41:42.451824+00:00
117458,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5cbc7149011cd901a0030000b01ab415/amd64_microsoft-windows-userexperience-desktop_31bf3856ad364e35_10.0.19041.1741_none_fb3f58b37ea27c55/n/TextInputHost.exe,ARCHIVE,183040,1,10258,12288,2022-10-19T00:36:59.495938+00:00,2021-12-18T09:31:54+00:00,2022-10-19T00:41:41.918102+00:00,2022-10-19T00:41:42.459802+00:00
117460,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5cbc7149011cd901a0030000b01ab415/amd64_microsoft-windows-userexperience-desktop_31bf3856ad364e35_10.0.19041.1741_none_fb3f58b37ea27c55/n/TEXTIN~1.EXE,ARCHIVE,183040,1,10258,12288,2022-10-19T00:36:59.495938+00:00,2021-12-18T09:31:54+00:00,2022-10-19T00:41:41.918102+00:00,2022-10-19T00:41:42.459802+00:00
117974,Unchecked,Index Slack,/Program Files/WinRAR/RAREXT~1.EXE,ARCHIVE|NOT_CONTENT_INDEXED,0,0,180888,184320,2022-10-19T01:13:44.443664+00:00,2022-03-03T13:16:28.183344+00:00,2022-10-19T01:13:44.445658+00:00,2022-10-19T01:13:44.445658+00:00
118001,Unchecked,Index Slack,/Program Files (x86)/Common Files/Steam/STEAMX~1.EXE,ARCHIVE,0,0,786792,790528,2022-10-19T01:20:40.197374+00:00,2023-04-28T19:39:12+00:00,2023-05-24T02:11:44.026690+00:00,2023-04-30T01:02:17.241212+00:00
118002,Unchecked,Index Slack,/Program Files (x86)/Common Files/Steam/STEAMX~1.EXE,ARCHIVE,8589934608,0,786792,790528,2022-10-19T01:20:40.197374+00:00,2023-04-28T19:39:12+00:00,2023-05-01T02:14:50.373370+00:00,2023-04-30T01:02:17.241212+00:00
118003,Unchecked,Index Slack,/Program Files (x86)/Common Files/Steam/STEAMX~1.EXE,ARCHIVE,0,0,786792,790528,2022-10-19T01:20:40.197374+00:00,2023-04-28T19:39:12+00:00,2023-05-01T02:14:50.373370+00:00,2023-04-30T01:02:17.241212+00:00
118009,Unchecked,Index Slack,/Program Files (x86)/Steam/GAMEOV~1.EXE,ARCHIVE,0,0,388968,389120,2022-10-19T01:20:27.883600+00:00,2022-10-17T22:54:58+00:00,2022-10-19T01:20:27.884596+00:00,2022-10-19T01:20:32.006448+00:00
118012,Unchecked,Index Slack,/Program Files (x86)/Steam/Steam.exe,ARCHIVE,272971,1,4279208,4280320,2022-03-22T02:23:12+00:00,2022-03-22T02:23:12+00:00,2022-10-19T01:19:07.532508+00:00,2022-10-19T01:19:07.910108+00:00
118018,Unchecked,Index Slack,/Program Files (x86)/Steam/Steam.exe,ARCHIVE,272971,1,4279208,4280320,2022-03-22T02:23:12+00:00,2022-03-22T02:23:12+00:00,2022-10-19T01:19:07.532508+00:00,2022-10-19T01:19:07.910108+00:00
118021,Unchecked,Index Slack,/Program Files (x86)/Steam/steam.exe,ARCHIVE,281064,1,4234088,4235264,2022-03-22T02:23:12+00:00,2022-10-17T22:54:58+00:00,2022-10-19T01:20:27.969502+00:00,2022-10-19T01:20:33.412904+00:00
118022,Unchecked,Index Slack,/Program Files (x86)/Steam/steam.exe.old,ARCHIVE,272971,1,4279208,4280320,2022-03-22T02:23:12+00:00,2022-03-22T02:23:12+00:00,2022-10-19T01:19:10.694684+00:00,2022-10-19T01:20:33.407942+00:00
118048,Unchecked,Index Slack,/Program Files (x86)/Steam/UNINST~1.EXE,ARCHIVE,8589934608,0,143104,143360,2022-03-22T02:30:02+00:00,2022-03-22T02:30:02+00:00,2022-10-19T01:19:07.995986+00:00,2022-10-19T01:19:07.995986+00:00
118049,Unchecked,Index Slack,/Program Files (x86)/Steam/uninstall.exe,ARCHIVE,0,0,143104,143360,2022-03-22T02:30:02+00:00,2022-03-22T02:30:02+00:00,2023-05-24T02:11:44.286992+00:00,2022-10-19T01:19:07.995986+00:00
118050,Unchecked,Index Slack,/Program Files (x86)/Steam/uninstall.exe,ARCHIVE,0,0,143104,143360,2022-03-22T02:30:02+00:00,2022-03-22T02:30:02+00:00,2022-11-17T09:36:14.515890+00:00,2022-10-19T01:19:07.995986+00:00
118051,Unchecked,Index Slack,/Program Files (x86)/Steam/uninstall.exe,ARCHIVE,0,0,143104,143360,2022-03-22T02:30:02+00:00,2022-03-22T02:30:02+00:00,2022-11-17T09:36:14.515890+00:00,2022-10-19T01:19:07.995986+00:00
118052,Unchecked,Index Slack,/Program Files (x86)/Steam/uninstall.exe,ARCHIVE,0,0,143104,143360,2022-03-22T02:30:02+00:00,2022-03-22T02:30:02+00:00,2022-11-17T09:36:14.515890+00:00,2022-10-19T01:19:07.995986+00:00
118053,Unchecked,Index Slack,/Program Files (x86)/Steam/uninstall.exe,ARCHIVE,0,0,143104,143360,2022-03-22T02:30:02+00:00,2022-03-22T02:30:02+00:00,2022-11-17T09:36:14.515890+00:00,2022-10-19T01:19:07.995986+00:00
118069,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/gldriverquery64.exe,ARCHIVE,0,0,963872,966656,2022-10-19T01:20:27.607338+00:00,2017-10-31T16:57:38+00:00,2023-04-29T15:06:10.246164+00:00,2022-10-19T01:20:28.229260+00:00
118070,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/gldriverquery64.exe,ARCHIVE,0,0,963872,966656,2022-10-19T01:20:27.607338+00:00,2017-10-31T16:57:38+00:00,2022-11-17T09:36:14.076066+00:00,2022-10-19T01:20:28.229260+00:00
118071,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/gldriverquery64.exe,ARCHIVE,0,0,963872,966656,2022-10-19T01:20:27.607338+00:00,2017-10-31T16:57:38+00:00,2022-11-17T09:36:14.076066+00:00,2022-10-19T01:20:28.229260+00:00
118072,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/gldriverquery64.exe,ARCHIVE,515402694702,101,963872,966656,2022-10-19T01:20:27.607338+00:00,2017-10-31T16:57:38+00:00,2022-11-17T09:36:14.076066+00:00,2022-10-19T01:20:28.229260+00:00
118073,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/gldriverquery64.exe,ARCHIVE,515402694702,101,963872,966656,2022-10-19T01:20:27.607338+00:00,2017-10-31T16:57:38+00:00,2022-11-17T09:36:14.076066+00:00,2022-10-19T01:20:28.229260+00:00
118074,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/gldriverquery64.exe,ARCHIVE,515402694702,101,963872,966656,2022-10-19T01:20:27.607338+00:00,2017-10-31T16:57:38+00:00,2022-11-17T09:36:14.076066+00:00,2022-10-19T01:20:28.229260+00:00
118075,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/gldriverquery64.exe,ARCHIVE,515402694702,101,963872,966656,2022-10-19T01:20:27.607338+00:00,2017-10-31T16:57:38+00:00,2022-11-17T09:36:14.076066+00:00,2022-10-19T01:20:28.229260+00:00
118076,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/gldriverquery64.exe,ARCHIVE,0,0,963872,966656,2022-10-19T01:20:27.607338+00:00,2017-10-31T16:57:38+00:00,2022-11-17T09:36:14.076066+00:00,2022-10-19T01:20:28.229260+00:00
118077,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/gldriverquery64.exe,ARCHIVE,515402694702,101,963872,966656,2022-10-19T01:20:27.607338+00:00,2017-10-31T16:57:38+00:00,2022-11-17T09:36:14.076066+00:00,2022-10-19T01:20:28.229260+00:00
118078,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/gldriverquery64.exe,ARCHIVE,515402694702,101,963872,966656,2022-10-19T01:20:27.607338+00:00,2017-10-31T16:57:38+00:00,2022-11-17T09:36:14.076066+00:00,2022-10-19T01:20:28.229260+00:00
118079,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/gldriverquery64.exe,ARCHIVE,515402694702,101,963872,966656,2022-10-19T01:20:27.607338+00:00,2017-10-31T16:57:38+00:00,2022-11-17T09:36:14.076066+00:00,2022-10-19T01:20:28.229260+00:00
118082,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/SteamService.exe,ARCHIVE,272973,1,2813352,2813952,2022-03-22T02:23:12+00:00,2022-03-22T02:23:12+00:00,2022-10-19T01:19:07.661196+00:00,2022-10-19T01:19:07.900134+00:00
118083,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/STEAMS~1.EXE,ARCHIVE,272973,1,2813352,2813952,2022-03-22T02:23:12+00:00,2022-03-22T02:23:12+00:00,2022-10-19T01:19:07.661196+00:00,2022-10-19T01:19:07.900134+00:00
118088,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/steam_monitor.exe,ARCHIVE,281041,1,594792,598016,2022-10-19T01:20:27.919502+00:00,2022-10-17T22:55:00+00:00,2022-10-19T01:20:27.919502+00:00,2022-10-19T01:20:28.299408+00:00
118089,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/STEAM_~1.EXE,ARCHIVE,281041,1,594792,598016,2022-10-19T01:20:27.919502+00:00,2022-10-17T22:55:00+00:00,2022-10-19T01:20:27.919502+00:00,2022-10-19T01:20:28.299408+00:00
118091,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/vulkandriverquery.exe,ARCHIVE,281047,1,148328,151552,2022-10-19T01:20:27.925512+00:00,2022-10-17T22:55:00+00:00,2022-10-19T01:20:27.925512+00:00,2022-10-19T01:20:28.301404+00:00
118092,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/vulkandriverquery64.exe,ARCHIVE,281048,1,179560,180224,2022-10-19T01:20:27.925512+00:00,2022-10-17T22:55:04+00:00,2022-10-19T01:20:27.925512+00:00,2022-10-19T01:20:28.302400+00:00
118093,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/VULKAN~1.EXE,ARCHIVE,281047,1,148328,151552,2022-10-19T01:20:27.925512+00:00,2022-10-17T22:55:00+00:00,2022-10-19T01:20:27.925512+00:00,2022-10-19T01:20:28.301404+00:00
118094,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/VULKAN~2.EXE,ARCHIVE,281048,1,179560,180224,2022-10-19T01:20:27.925512+00:00,2022-10-17T22:55:04+00:00,2022-10-19T01:20:27.925512+00:00,2022-10-19T01:20:28.302400+00:00
118095,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/x64launcher.exe,ARCHIVE,281049,1,414568,417792,2022-10-19T01:20:27.926484+00:00,2022-10-17T22:55:04+00:00,2022-10-19T01:20:27.926484+00:00,2022-10-19T01:20:28.303398+00:00
118096,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/X64LAU~1.EXE,ARCHIVE,281049,1,414568,417792,2022-10-19T01:20:27.926484+00:00,2022-10-17T22:55:04+00:00,2022-10-19T01:20:27.926484+00:00,2022-10-19T01:20:28.303398+00:00
118097,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/steamservice.exe,ARCHIVE,0,0,2664296,2666496,2022-03-22T02:23:12+00:00,2023-03-17T19:34:14+00:00,2023-03-22T02:11:46.768664+00:00,2023-03-19T18:51:26.540848+00:00
118098,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/steamservice.exe,ARCHIVE,0,0,2664296,2666496,2022-03-22T02:23:12+00:00,2023-03-17T19:34:14+00:00,2023-03-22T02:11:46.768664+00:00,2023-03-19T18:51:26.540848+00:00
118100,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/STEAMS~2.EXE,ARCHIVE,0,0,2664808,2666496,2022-03-22T02:23:12+00:00,2023-02-14T00:53:18+00:00,2023-02-23T01:35:56.307442+00:00,2023-02-23T01:35:56.617612+00:00
118101,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/steamxboxutil.exe,ARCHIVE,0,0,650088,651264,2022-10-19T01:20:27.923522+00:00,2023-01-31T19:17:36+00:00,2023-02-09T16:48:39.669796+00:00,2023-02-09T16:48:39.808452+00:00
118102,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/steamxboxutil64.exe,ARCHIVE,0,0,786792,790528,2022-10-19T01:20:27.923522+00:00,2022-12-15T21:33:08+00:00,2023-02-09T08:17:50.019446+00:00,2022-12-17T15:54:52.641990+00:00
118103,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/STEAMX~1.EXE,ARCHIVE,0,0,650088,651264,2022-10-19T01:20:27.923522+00:00,2022-12-15T21:33:04+00:00,2022-12-17T15:54:52.492736+00:00,2022-12-17T15:54:52.638996+00:00
118104,Unchecked,Index Slack,/Program Files (x86)/Steam/bin/STEAMX~2.EXE,ARCHIVE,0,0,786792,790528,2022-10-19T01:20:27.923522+00:00,2022-12-01T22:46:42+00:00,2022-12-03T02:12:36.983422+00:00,2022-12-03T02:12:37.095356+00:00
